scaffold	free	dip	tri	tet	d_dip	d_tri	d_tet
scaffold_278	262.480985	-11.209785	85.926654	213.310354	273.690770	176.554331	49.170630
scaffold_279	564.432139	-18.286490	158.727979	474.649414	582.718629	405.704160	89.782725
scaffold_280	362.500337	-25.942443	60.168974	267.963014	388.442780	302.331363	94.537323
scaffold_281	1110.111155	-89.249328	191.101489	799.130938	1199.360483	919.009666	310.980217
scaffold_282	882.163156	-58.354129	173.298981	630.961966	940.517285	708.864175	251.201190
scaffold_283	941.918112	279.976013	342.256363	862.705228	661.942099	599.661749	79.212883
scaffold_284	1096.217203	599.615766	335.916148	784.293299	496.601437	760.301055	311.923904
scaffold_285	1772.759734	1337.250536	1104.055427	973.379849	435.509199	668.704307	799.379885
scaffold_286	864.397615	485.332528	364.953531	380.899899	379.065087	499.444084	483.497716
scaffold_287	4535.834008	4277.453776	1485.424123	2439.623746	258.380232	3050.409885	2096.210262
scaffold_288	343.670643	160.101342	126.499505	224.936672	183.569301	217.171139	118.733971
scaffold_289	829.359527	2.835878	351.447491	695.163607	826.523649	477.912036	134.195920
scaffold_290	1355.508301	-140.148629	73.102540	712.339174	1495.656929	1282.405761	643.169127
scaffold_291	1019.147562	287.976370	691.818152	923.919130	731.171192	327.329410	95.228432
scaffold_292	2226.548639	471.533620	581.384809	2096.973517	1755.015019	1645.163830	129.575122
scaffold_293	11353.414810	5716.935647	10037.789569	3709.367360	5636.479162	1315.625241	7644.047449
scaffold_294	1350.505416	716.916595	585.157643	801.265488	633.588821	765.347772	549.239927
scaffold_295	1091.434886	452.755259	415.933372	195.288265	638.679626	675.501514	896.146621
scaffold_296	6193.219800	2.479029	1966.504660	5412.976006	6190.740771	4226.715140	780.243794
scaffold_297	883.854611	-82.825814	75.329183	519.286339	966.680425	808.525428	364.568272
scaffold_298	5521.807061	-323.895581	1346.537700	4365.590678	5845.702641	4175.269361	1156.216383
scaffold_299	1839.512047	1589.408155	855.409705	994.038519	250.103892	984.102342	845.473528
scaffold_300	6243.245016	-88.935332	99.043016	468.349038	6332.180347	6144.202000	5774.895978
